transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,payment_method,discount_applied,transaction_status,review_text
TX_0000006779,CUST0822,2025-09-22,EJ-835,25,364000,Bank Transfer,49.0,Completed,
TX_0000003264,CUST0395,2024-12-24,AT-353,15,352000,Credit Card,10.0,Completed,
TX_0000005381,CUST0655,2024-12-20,NV-744,22,200000,E-wallet,2.0,Completed,
TX_0000001314,CUST0164,2024-11-13,JH-097,17,443000,Debit Card,30.0,Completed,
TX_0000000024,CUST0004,2025-02-16,OQ-577,24,489000,Credit Card,49.0,Completed,"Responsive seller, good problem solving"
TX_0000003028,CUST0370,2024-10-05,CY-379,10,354000,Bank Transfer,,Completed,"Defective item, please replace"
TX_0000006579,CUST0795,2024-12-14,FJ-951,37,127000,Debit Card,42.0,Completed,
TX_0000004473,CUST0541,2025-08-20,OL-210,39,284000,E-wallet,43.0,Completed,Friendly and professional service
TX_0000000711,CUST0089,2024-11-18,YN-219,4,427000,Cash,16.0,Completed,5 stars for this product
TX_0000005826,CUST0703,2025-07-31,CD-706,19,390000,E-wallet,39.0,Completed,"Cheap price, decent quality"
TX_0000001596,CUST0199,2025-03-22,SB-401,17,214000,Credit Card,37.0,Completed,
TX_0000004691,CUST0563,2025-03-07,DQ-303,31,129000,E-wallet,1.0,Completed,
TX_0000006979,CUST0849,2024-12-04,ND-404,37,177000,Credit Card,16.0,Completed,Disappointed with item quality
TX_0000002216,CUST0661,2025-09-09,UR-050,37,221000,Debit Card,42.0,Completed,Slightly defective but still usable
TX_0000000731,CUST0092,2025-03-04,VH-077,22,1867000,Credit Card,33.0,Completed,
TX_0000006094,CUST0736,2025-01-23,BE-942,31,391000,E-wallet,12.0,Completed,
TX_0000003785,CUST0453,2025-04-30,BC-266,18,432000,Credit Card,35.0,Completed,
TX_0000002756,CUST0334,2025-01-10,XG-991,13,478000,Bank Transfer,11.0,Completed,
TX_0000000998,CUST0123,2024-12-05,JP-695,10,478000,Credit Card,,Completed,5 stars for this product
TX_0000001028,CUST0127,2025-08-31,GU-689,29,384000,Bank Transfer,2.0,Completed,
TX_0000007210,CUST0874,2025-07-10,GB-904,23,268000,Debit Card,32.0,Completed,
TX_0000006650,CUST0804,2025-03-10,MN-151,28,1269000,Credit Card,44.0,Cancelled,Response was slow but item is good
TX_0000001881,CUST0230,2025-08-28,QH-851,18,459000,Debit Card,46.0,Completed,
TX_0000000683,CUST0086,2025-08-16,JP-079,28,228000,Credit Card,5.0,Completed,
TX_0000005973,CUST0723,2025-09-17,GL-630,1,307000,Credit Card,27.0,Completed,
TX_0000003444,CUST0416,2025-09-19,PU-236,26,322000,Bank Transfer,,Completed,"Quality item, packaging OK"
TX_0000006904,CUST0838,2025-01-18,DO-963,23,266000,Credit Card,49.0,Completed,
TX_0000000320,CUST0042,2025-01-22,SA-724,7,209000,Cash,30.0,Completed,"Item as ordered, safe packaging"
TX_0000005187,CUST0626,2025-05-15,XC-643,32,251000,E-wallet,13.0,Completed,
TX_0000007812,CUST0950,2025-09-05,WE-057,24,364000,Bank Transfer,40.0,Completed,
TX_0000004454,CUST0539,2025-02-23,LQ-923,35,166000,E-wallet,12.0,Completed,A bit expensive but satisfied with result
TX_0000006981,CUST0849,2024-10-07,FS-055,15,221000,Debit Card,49.0,Completed,
TX_0000006080,CUST0734,2025-03-21,PZ-412,10,296000,E-wallet,50.0,Completed,"Premium quality product, excellent"
TX_0000002911,CUST0357,2025-03-27,IB-832,23,136000,Bank Transfer,17.0,Completed,"Super fast shipping, thanks"
TX_0000004036,CUST0485,2025-09-12,SI-080,6,435000,E-wallet,48.0,Completed,
TX_0000006203,CUST0750,2025-02-23,QX-322,30,160000,Cash,27.0,Completed,A bit disappointing for this price
TX_0000004402,CUST0532,2024-05-21,TI-767,18,266000,Credit Card,,Completed,
TX_0000001047,CUST0128,2025-01-30,FA-967,19,255000,Cash,39.0,Completed,
TX_0000002421,CUST0297,2023-12-24,YU-769,40,146000,E-wallet,35.0,Completed,
TX_0000003687,CUST0441,2025-06-10,YI-757,11,222000,Cash,15.0,Completed,
TX_0000003951,CUST0473,2025-04-17,WP-997,30,391000,Bank Transfer,21.0,Completed,
TX_0000005258,CUST0634,2025-05-24,CC-351,34,487000,Cash,29.0,Completed,
TX_0000004507,CUST0544,2024-12-04,BN-182,40,326000,Bank Transfer,20.0,Completed,"Good quality, competitive price"
TX_0000001375,CUST0171,2025-02-24,ZP-101,4,135000,Bank Transfer,28.0,Completed,Bit disappointing from the photo
TX_0000002139,CUST0262,2025-02-26,SQ-213,26,416000,Cash,43.0,Completed,
TX_0000001671,CUST0208,2025-01-16,SY-052,27,414000,Credit Card,49.0,Completed,"Product meets expectations, will buy again"
TX_0000002108,CUST0258,2025-05-14,MF-298,34,279000,Credit Card,23.0,Completed,
TX_0000000133,CUST0016,2025-07-18,HO-296,30,401000,Bank Transfer,21.0,Completed,
TX_0000004710,CUST0566,2024-10-09,XL-534,31,180000,Bank Transfer,12.0,Completed,"Good item, express shipping"
TX_0000005930,CUST0716,2025-05-28,TQ-916,15,465000,E-wallet,37.0,Completed,
TX_0000007721,CUST0939,2025-07-12,PE-066,37,373000,Debit Card,,Completed,Slightly disappointed with the finishing
TX_0000003296,CUST0399,2025-06-10,YV-045,37,333000,Credit Card,19.0,Completed,
TX_0000001384,CUST0172,2024-11-28,NM-210,22,269000,Debit Card,23.0,Completed,"Safe packaging, not damaged"
TX_0000004656,CUST0559,2025-08-24,NH-711,25,367000,Bank Transfer,37.0,Pending,
TX_0000000707,CUST0087,2025-09-14,BN-449,25,260000,Debit Card,29.0,Completed,
TX_0000003528,CUST0425,2024-11-06,EZ-313,31,156000,E-wallet,11.0,Completed,
TX_0000007291,CUST0884,2025-03-17,AF-100,38,168000,Credit Card,36.0,Completed,
TX_0000003423,CUST0414,2025-09-05,IQ-668,29,379000,E-wallet,7.0,Completed,
TX_0000000958,CUST0120,2025-05-11,SA-317,37,102000,E-wallet,26.0,Completed,"Item matches picture, very satisfied"
TX_0000000697,CUST0087,2025-09-22,DE-892,4,178000,E-wallet,25.0,Completed,
TX_0000004193,CUST0508,2024-09-30,XM-770,40,169000,Bank Transfer,14.0,Cancelled,
TX_0000002345,CUST0287,2025-07-20,RO-905,11,345000,E-wallet,45.0,Cancelled,Poor quality for this price
TX_0000003401,CUST0411,2024-10-11,JD-881,21,123000,Bank Transfer,45.0,Completed,
TX_0000006192,CUST0749,2025-02-28,EO-691,38,493000,Credit Card,37.0,Completed,
TX_0000006704,CUST0812,2025-09-03,NY-987,35,372000,E-wallet,29.0,Completed,"Good quality, competitive price"
TX_0000005526,CUST0670,2025-09-21,ZY-797,40,430000,Credit Card,29.0,Refunded,"Professional seller, highly recommended"
TX_0000006754,CUST0819,2025-08-30,GC-825,28,170000,Cash,23.0,Completed,
TX_0000001316,CUST0164,2024-10-27,JA-830,32,83000,E-wallet,24.0,Completed,
TX_0000002754,CUST0334,2024-12-26,VN-867,2,262000,Debit Card,32.0,Cancelled,"Good product, meets expectations"
TX_0000002583,CUST0316,2024-11-30,MP-809,3,227000,Credit Card,42.0,Completed,A bit disappointing for this price
TX_0000007351,CUST0892,2025-02-01,SN-123,15,155000,Cash,,Completed,"Standard quality, reasonable price"
TX_0000005078,CUST0614,2024-10-15,DX-171,36,235000,Cash,0.0,Completed,
TX_0000001194,CUST0148,2025-09-22,PU-541,40,260000,Credit Card,30.0,Completed,"Standard quality, reasonable price"
TX_0000005010,CUST0606,2025-03-28,NQ-038,8,217000,Cash,10.0,Completed,
TX_0000006064,CUST0733,2024-11-17,EI-402,15,300,Cash,9.0,Completed,Good product for this price range
TX_0000004376,CUST0528,2025-02-01,YE-781,25,280000,Debit Card,47.0,Cancelled,"Seller communicative, item is good"
TX_0000000038,CUST0005,2025-09-23,EL-514,32,476000,Cash,13.0,Completed,
TX_0000001173,CUST0144,2024-11-24,PH-889,25,111000,Cash,28.0,Completed,Premium quality at affordable price
TX_0000008098,CUST0984,2024-08-04,EB-132,15,355000,Debit Card,18.0,Completed,
TX_0000006027,CUST0729,2024-12-12,FJ-913,13,65000,Debit Card,39.0,Cancelled,
TX_0000001741,CUST0214,2025-01-17,TP-348,34,443000,E-wallet,8.0,Completed,
TX_0000005097,CUST0616,2025-05-13,RM-080,20,365000,Credit Card,41.0,Refunded,"Safe shipping, nothing damaged"
TX_0000003329,CUST0404,2025-01-10,NN-215,27,259000,Bank Transfer,49.0,Completed,
TX_0000007728,CUST0940,2025-09-09,EZ-158,16,1318000,Credit Card,8.0,Completed,Price worth it for the quality
TX_0000002586,CUST0316,2024-11-29,OB-932,5,483000,Credit Card,6.0,Completed,Recommended seller
TX_0000003092,CUST0378,2025-01-12,MQ-331,10,433000,Bank Transfer,23.0,Completed,
TX_0000007880,CUST0959,2024-11-10,XL-178,39,111000,Bank Transfer,44.0,Completed,
TX_0000002358,CUST0290,2024-12-30,NB-025,3,353000,E-wallet,11.0,Completed,
TX_0000002719,CUST0329,2025-05-20,CX-950,9,500000,Credit Card,20.0,Cancelled,"Super fast shipping, thanks"
TX_0000006592,CUST0797,2025-08-04,WB-222,27,189000,Bank Transfer,40.0,Completed,
TX_0000000096,CUST0013,2025-07-17,SF-530,19,379000,Credit Card,7.0,Completed,"Defective item, please replace"
TX_0000001088,CUST0134,2024-11-15,WN-336,32,189000,Bank Transfer,44.0,Completed,
TX_0000006407,CUST0775,2024-12-29,TQ-924,20,390000,Debit Card,23.0,Completed,"Professional seller, highly recommended"
TX_0000005963,CUST0721,2025-05-16,QT-461,24,91000,Cash,26.0,Completed,
TX_0000000488,CUST0064,2025-02-24,JN-036,33,449000,Debit Card,45.0,Completed,Quality below expectations
TX_0000006152,CUST0743,2024-10-24,UI-014,16,380000,Bank Transfer,24.0,Completed,
TX_0000008084,CUST0983,2025-03-05,FQ-744,27,410000,E-wallet,5.0,Completed,
TX_0000008060,CUST0981,2024-10-14,BA-390,11,107000,Cash,7.0,Completed,"Safe packaging, not damaged"
TX_0000005481,CUST0665,2025-09-18,NY-410,14,235000,Bank Transfer,22.0,Completed,
TX_0000001678,CUST0208,2024-10-07,HS-365,36,166000,E-wallet,18.0,Completed,"Amazing product, exceeds expectations"
TX_0000005434,CUST0659,2025-04-09,XX-548,17,261000,Bank Transfer,50.0,Cancelled,
TX_0000003255,CUST0394,2025-08-20,CY-336,18,120000,E-wallet,16.0,Completed,
TX_0000004764,CUST0573,2025-02-04,OQ-775,9,407000,Cash,11.0,Completed,"Quality product, satisfying service"
TX_0000002318,CUST0284,2025-09-16,TP-362,24,382000,Debit Card,6.0,Completed,Satisfying service
TX_0000001347,CUST0167,2024-11-07,HJ-446,33,217000,Credit Card,36.0,Completed,
TX_0000007848,CUST0955,2025-03-26,OJ-697,25,166000,Cash,11.0,Completed,"Safe shipping, nothing damaged"
TX_0000004424,CUST0535,2024-12-24,BU-726,31,340000,Credit Card,24.0,Completed,
TX_0000000252,CUST0032,2025-01-14,LU-269,32,315000,Cash,31.0,Completed,
TX_0000003935,CUST0469,2025-04-18,ON-119,20,421000,Credit Card,45.0,Completed,"Thick bubble wrap packaging, safe"
TX_0000000335,CUST0044,2025-01-17,HO-331,3,233000,Debit Card,40.0,Completed,
TX_0000003394,CUST0410,2025-06-05,RH-851,31,153000,E-wallet,23.0,Completed,Poor quality for this price
TX_0000008180,CUST0997,2025-02-03,JC-483,17,157000,E-wallet,47.0,Completed,"Defective item, please replace"
TX_0000000737,CUST0093,2024-10-19,HT-279,36,390000,Credit Card,,Completed,
TX_0000005410,CUST0657,2025-08-30,VZ-815,18,240000,Cash,24.0,Completed,"Standard quality, reasonable price"
TX_0000003533,CUST0425,2024-12-16,AT-265,18,499000,Debit Card,18.0,Completed,Price matches quality
TX_0000001085,CUST0134,2025-01-05,KE-765,22,227000,E-wallet,15.0,Completed,"Product meets expectations, will buy again"
TX_0000007649,CUST0930,2025-08-02,XK-222,23,16000,Cash,24.0,Completed,"Professional seller, highly recommended"
TX_0000002751,CUST0334,2025-01-05,YC-376,1,10000,E-wallet,2.0,Completed,
TX_0000002606,CUST0318,2025-03-02,CS-167,21,297000,Credit Card,19.0,Completed,Bit disappointing from the photo
TX_0000005031,CUST0860,2025-08-15,KC-619,15,187000,E-wallet,1.0,Completed,
TX_0000007471,CUST0905,2025-02-23,JX-801,27,326000,E-wallet,15.0,Completed,"High quality product, recommended"
TX_0000000466,CUST0062,2024-12-09,EE-092,17,374000,Credit Card,7.0,Completed,
TX_0000005739,CUST0627,2025-01-17,YZ-080,21,234000,Cash,32.0,Completed,
TX_0000000764,CUST0096,2025-01-21,FW-776,25,474000,Debit Card,8.0,Completed,
TX_0000003078,CUST0376,2025-04-28,ES-218,6,267000,Debit Card,,Completed,
TX_0000001124,CUST0137,2025-01-27,AV-158,40,336000,Credit Card,,Completed,Doesn't match my expectations
TX_0000001264,CUST0157,2024-10-16,ZY-564,20,212000,Credit Card,50.0,Cancelled,
TX_0000004950,CUST0599,2024-11-03,FV-417,7,339000,Credit Card,7.0,Completed,
TX_0000001422,CUST0181,2024-10-14,BK-937,2,382000,Credit Card,0.0,Completed,
TX_0000006244,CUST0756,2024-11-12,FN-721,21,330000,Bank Transfer,2.0,Completed,"Slow shipping, ordinary item"
TX_0000003471,CUST0419,2025-03-24,GT-905,34,341000,E-wallet,1.0,Completed,
TX_0000002111,CUST0258,2025-07-24,HP-941,25,403000,Bank Transfer,31.0,Completed,
TX_0000000158,CUST0020,2025-03-04,PM-698,23,1604000,Credit Card,14.0,Completed,
TX_0000007849,CUST0955,2024-10-11,JX-762,35,252000,E-wallet,2.0,Refunded,Item arrived safely
TX_0000003400,CUST0411,2025-01-16,SX-124,20,418000,Cash,20.0,Completed,
TX_0000002174,CUST0267,2024-11-21,GR-007,11,229000,Cash,6.0,Completed,"Competitive price, decent quality"
TX_0000007952,CUST0966,2024-12-30,FC-084,20,470000,E-wallet,30.0,Completed,Original and quality item
TX_0000004835,CUST0582,2024-11-25,XF-407,39,311000,E-wallet,38.0,Completed,
TX_0000003800,CUST0454,2025-08-11,UP-555,23,153000,Bank Transfer,3.0,Completed,Fast response from seller
TX_0000002988,CUST0366,2025-03-23,PO-045,35,226000,Credit Card,,Cancelled,Shipping delayed but item is good
TX_0000000790,CUST0100,2025-01-24,DD-706,35,393000,Debit Card,45.0,Completed,Quality below expectations
TX_0000000534,CUST0070,2025-02-18,AV-006,16,224000,Bank Transfer,28.0,Pending,
TX_0000004530,CUST0546,2025-08-18,VO-509,16,192000,Debit Card,7.0,Completed,
TX_0000005721,CUST0694,2025-09-21,GH-044,19,246000,Cash,47.0,Completed,
TX_0000005750,CUST0627,2024-10-27,MQ-778,16,268000,Bank Transfer,17.0,Completed,Premium quality at affordable price
TX_0000003979,CUST0476,2025-07-17,XI-151,24,259000,Bank Transfer,,Completed,"Great product, will order again"
TX_0000004878,CUST0587,2025-05-29,VE-052,16,282000,Bank Transfer,5.0,Pending,
TX_0000006395,CUST0774,2025-05-23,MT-098,16,1260000,Cash,24.0,Completed,Item arrived in perfect condition
TX_0000007546,CUST0913,2025-07-21,VZ-690,21,427000,Credit Card,24.0,Completed,
TX_0000005924,CUST0716,2025-07-09,DH-596,23,469000,Bank Transfer,6.0,Completed,Product doesn't match picture
TX_0000007342,CUST0890,2024-12-25,ED-725,10,387000,E-wallet,37.0,Completed,
TX_0000004953,CUST0599,2025-02-25,JG-227,30,184000,Cash,43.0,Completed,
TX_0000003185,CUST0387,2024-10-09,DF-842,8,180000,Cash,39.0,Completed,
TX_0000001898,CUST0231,2024-11-01,PC-684,32,354000,E-wallet,43.0,Cancelled,
TX_0000007264,CUST0881,2025-09-14,QP-175,20,117000,Debit Card,8.0,Completed,
TX_0000007818,CUST0951,2024-10-10,YP-457,36,101000,Debit Card,31.0,Completed,"Safe shipping, nothing damaged"
TX_0000003133,CUST0382,2025-03-02,VK-127,15,219000,Cash,5.0,Completed,
TX_0000001421,CUST0180,2025-07-13,YJ-429,32,191000,Bank Transfer,8.0,Completed,Price matches quality
TX_0000001278,CUST0158,2025-05-20,CR-918,33,137000,Cash,45.0,Pending,
TX_0000007896,CUST0960,2025-07-24,YP-483,39,473000,Debit Card,21.0,Completed,Price worth it for the quality
TX_0000001408,CUST0178,2025-04-11,ZY-645,17,249000,Bank Transfer,12.0,Refunded,
TX_0000002572,CUST0315,2025-01-31,EG-583,19,205000,Credit Card,37.0,Cancelled,
TX_0000003460,CUST0417,2025-06-22,TD-480,34,243000,Credit Card,17.0,Completed,
TX_0000003474,CUST0419,2024-10-17,CU-927,33,442000,E-wallet,3.0,Completed,
TX_0000002457,CUST0300,2025-03-07,NL-125,18,446000,Debit Card,45.0,Completed,Price worth it for the quality
TX_0000007300,CUST0886,2025-08-28,AS-596,25,282000,E-wallet,6.0,Completed,Item arrived safely
TX_0000006648,CUST0803,2025-08-19,XF-286,32,428000,E-wallet,11.0,Completed,
TX_0000004077,CUST0493,2024-11-01,EN-433,28,192000,Bank Transfer,14.0,Completed,
TX_0000006598,CUST0798,2025-07-31,SR-139,20,320000,Credit Card,42.0,Completed,Doesn't meet expectations
TX_0000002664,CUST0323,2025-05-29,HU-775,28,421000,E-wallet,1.0,Completed,
TX_0000000354,CUST0048,2024-12-21,UW-044,1,293000,Debit Card,40.0,Completed,"Good item, express shipping"
TX_0000001607,CUST0201,2024-12-07,DE-202,9,41000,E-wallet,1.0,Cancelled,
TX_0000004741,CUST0570,2025-01-21,YY-983,20,369000,Credit Card,,Completed,"Safe shipping, nothing damaged"
TX_0000001692,CUST0210,2024-08-03,QZ-411,15,426000,Credit Card,40.0,Completed,
TX_0000004162,CUST0504,2024-11-04,DZ-583,14,362000,E-wallet,46.0,Completed,Premium quality at affordable price
TX_0000007292,CUST0884,2025-08-30,VP-304,26,493000,Bank Transfer,16.0,Completed,
TX_0000006177,CUST0747,2025-08-21,LA-260,22,396000,Bank Transfer,29.0,Pending,Item arrived in perfect condition
TX_0000001570,CUST0196,2025-09-24,MZ-365,10,900,Credit Card,23.0,Completed,
TX_0000001722,CUST0213,2025-03-15,HC-375,40,323000,Bank Transfer,4.0,Completed,
TX_0000007761,CUST0944,2024-10-12,UX-918,22,235000,Credit Card,44.0,Pending,Slightly disappointed with the finishing
TX_0000001006,CUST0123,2025-02-04,KC-770,10,35000,E-wallet,14.0,Completed,
TX_0000006937,CUST0843,2025-01-04,QK-684,17,249000,Credit Card,28.0,Completed,
TX_0000007301,CUST0886,2025-03-17,LO-410,23,128000,Debit Card,17.0,Completed,5 stars for this product
TX_0000004405,CUST0532,2024-12-18,UH-097,34,457000,E-wallet,20.0,Completed,
TX_0000005951,CUST0720,2025-06-16,BO-863,21,496000,Bank Transfer,10.0,Completed,
TX_0000000941,CUST0119,2024-11-23,IQ-282,17,7000,E-wallet,20.0,Completed,"Safe shipping, nothing damaged"
TX_0000005108,CUST0618,2025-01-25,LS-167,19,358000,Cash,25.0,Completed,"Fast shipping, neat packaging"
TX_0000003743,CUST0449,2025-04-05,LM-967,16,146000,Bank Transfer,0.0,Completed,
TX_0000002723,CUST0330,2025-02-09,NI-067,36,257000,Bank Transfer,,Completed,"Professional seller, highly recommended"
TX_0000000541,CUST0071,2025-03-02,VJ-048,37,220000,Credit Card,13.0,Completed,
TX_0000004957,CUST0600,2025-03-28,LN-281,19,360000,E-wallet,46.0,Completed,
TX_0000004861,CUST0585,2025-01-17,TG-627,24,460000,Cash,35.0,Completed,Won't buy here again
TX_0000004340,CUST0523,2025-09-06,PK-137,18,389000,Debit Card,47.0,Cancelled,
TX_0000002355,CUST0288,2025-02-24,TM-222,20,462000,E-wallet,41.0,Completed,
TX_0000005549,CUST0673,2025-02-10,AR-117,15,60000,Credit Card,41.0,Completed,
TX_0000003465,CUST0417,2025-02-26,YT-602,16,138000,E-wallet,6.0,Completed,Price worth it for the quality
TX_0000004149,CUST0503,2025-02-16,JB-538,18,406000,Bank Transfer,28.0,Completed,
TX_0000006009,CUST0727,2025-08-11,KE-549,29,487000,E-wallet,3.0,Completed,
TX_0000002779,CUST0336,2025-02-15,IE-473,17,165000,Cash,17.0,Completed,"High quality product, recommended"
TX_0000002869,CUST0351,2025-09-22,CJ-261,10,67000,Debit Card,38.0,Completed,
TX_0000000626,CUST0077,2025-05-27,OZ-926,10,363000,Cash,24.0,Completed,
TX_0000005900,CUST0713,2025-01-24,WM-263,33,331000,Cash,21.0,Completed,"Safe packaging, not damaged"
TX_0000002119,CUST0259,2024-10-10,LP-628,33,365000,Debit Card,19.0,Completed,"Super fast shipping, thanks"
TX_0000001204,CUST0150,2025-08-07,VR-023,6,38000,Debit Card,1.0,Completed,"Item as ordered, safe packaging"
TX_0000007083,CUST0859,2025-02-25,NP-956,18,129000,Bank Transfer,24.0,Completed,
TX_0000004488,CUST0542,2025-07-31,ZP-661,25,270000,Debit Card,50.0,Completed,"Responsive seller, good problem solving"
TX_0000006681,CUST0808,2025-09-03,LV-283,25,100000,Cash,39.0,Completed,
TX_0000001663,CUST0207,2025-09-21,ON-666,19,80000,Cash,11.0,Completed,
TX_0000001262,CUST0157,2025-06-10,KK-544,15,183000,Cash,28.0,Completed,Bit disappointing from the photo
TX_0000001406,CUST0178,2024-10-05,NP-299,20,129000,Bank Transfer,50.0,Refunded,Good product for this price range
TX_0000003689,CUST0441,2025-09-14,BR-244,22,169000,Credit Card,25.0,Completed,
TX_0000006069,CUST0733,2024-12-28,RK-675,5,225000,Debit Card,,Completed,
TX_0000004966,CUST0602,2025-08-11,LZ-859,20,484000,Debit Card,40.0,Completed,
TX_0000008037,CUST0977,2025-06-15,XX-479,32,212000,Credit Card,12.0,Completed,"Poor product, requesting refund"
TX_0000001627,CUST0203,2025-03-06,RP-130,18,1082000,Debit Card,41.0,Refunded,"Amazing product, exceeds expectations"
TX_0000005679,CUST0689,2025-02-22,MC-592,33,141000,E-wallet,4.0,Completed,
TX_0000005427,CUST0659,2025-03-12,XL-858,18,348000,Credit Card,1.0,Completed,"Quality matches the price, decent enough"
TX_0000002021,CUST0247,2025-03-20,GU-383,30,111000,Credit Card,9.0,Refunded,"Premium quality product, excellent"
TX_0000006940,CUST0843,2024-12-22,RG-344,26,146000,Debit Card,29.0,Completed,Very satisfied with this purchase
TX_0000003007,CUST0368,2025-03-16,PA-887,35,363000,Credit Card,0.0,Completed,"Good item, express shipping"
TX_0000001955,CUST0238,2024-10-10,KM-310,21,248000,E-wallet,25.0,Completed,
TX_0000002677,CUST0326,2025-07-03,PW-569,16,262000,Credit Card,30.0,Completed,
TX_0000002143,CUST0263,2024-10-22,GG-494,32,478000,Credit Card,48.0,Cancelled,
TX_0000006823,CUST0828,2025-09-21,OI-354,20,169000,Credit Card,40.0,Completed,Price matches quality
TX_0000008111,CUST0987,2024-10-09,IV-977,21,481000,Debit Card,38.0,Completed,Shipping delayed but item is good
TX_0000005820,CUST0703,2025-07-19,CF-699,23,442000,Cash,,Completed,"Fast shipping, neat packaging"
